card_type,card_language,card_year,card_name,card_set_name,card_number,card_rarity,card_rarity_short,card_detail,set_type,image_url,card_special,info_intern
One Piece Card Game,Japanese,2022,Ain,-ONE PIECE FILM edition- [ST-05],ST05-002,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-002.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Ann,-ONE PIECE FILM edition- [ST-05],ST05-003,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-003.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Uta,-ONE PIECE FILM edition- [ST-05],ST05-004,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-004.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Carina,-ONE PIECE FILM edition- [ST-05],ST05-005,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-005.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Gild Tesoro,-ONE PIECE FILM edition- [ST-05],ST05-006,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-006.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Gordon,-ONE PIECE FILM edition- [ST-05],ST05-007,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-007.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Shiki,-ONE PIECE FILM edition- [ST-05],ST05-008,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-008.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Scarlet,-ONE PIECE FILM edition- [ST-05],ST05-009,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-009.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Z,-ONE PIECE FILM edition- [ST-05],ST05-010,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-010.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Douglas Bullet,-ONE PIECE FILM edition- [ST-05],ST05-011,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-011.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Baccarat,-ONE PIECE FILM edition- [ST-05],ST05-012,Super Rare,SR,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-012.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Bins,-ONE PIECE FILM edition- [ST-05],ST05-013,Super Rare,SR,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-013.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Buena Festa,-ONE PIECE FILM edition- [ST-05],ST05-014,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-014.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Dr. Indigo,-ONE PIECE FILM edition- [ST-05],ST05-015,Common,C,CHARACTER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-015.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Lion's Threat Imperial Earth Bind,-ONE PIECE FILM edition- [ST-05],ST05-016,Common,C,EVENT,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-016.png,,-ONE PIECE FILM edition- [ST-05]
One Piece Card Game,Japanese,2022,Union Armada,-ONE PIECE FILM edition- [ST-05],ST05-017,Common,C,EVENT,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-017.png,,-ONE PIECE FILM edition- [ST-05]
